activity_id,sport_type,timestamp,latitude,longitude,heart_rate,speed
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:39Z,-8.0475527,-34.94404251,103.0,4.130000114440918
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:40Z,-8.04758704,-34.94404518,103.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:41Z,-8.04762169,-34.94404817,103.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:42Z,-8.04765635,-34.94405116,103.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:43Z,-8.04769235,-34.94405383,103.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:44Z,-8.04772902,-34.94405648,102.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:45Z,-8.04776567,-34.94406014,102.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:46Z,-8.04780301,-34.94406347,102.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:47Z,-8.04784266,-34.9440668,102.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:48Z,-8.047882,-34.94406979,102.0,4.059999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:49Z,-8.04792132,-34.94407278,102.0,4.059999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:50Z,-8.04795832,-34.94407543,103.0,4.059999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:51Z,-8.04799699,-34.9440781,104.0,4.059999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:52Z,-8.04803931,-34.94408176,106.0,4.059999942779541
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:53Z,-8.04807897,-34.94408508,106.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:54Z,-8.04812297,-34.9440884,107.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:55Z,-8.04816362,-34.9440924,107.0,4.079999923706055
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:56Z,-8.04820596,-34.94409673,108.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:57Z,-8.04824862,-34.94410073,110.0,4.090000152587891
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:58Z,-8.04829128,-34.94410438,111.0,4.110000133514404
2023-11-02T13:25:05Z,ride,2023-11-02T13:31:59Z,-8.04833427,-34.94410771,113.0,4.130000114440918
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:00Z,-8.04838127,-34.94411137,114.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:01Z,-8.04842759,-34.94411603,114.0,4.139999866485596
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:02Z,-8.04847326,-34.94412003,114.0,4.159999847412109
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:03Z,-8.04851892,-34.94412402,115.0,4.460000038146973
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:04Z,-8.04856425,-34.94412835,108.0,4.78000020980835
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:05Z,-8.04860958,-34.94413334,114.0,4.869999885559082
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:06Z,-8.04865524,-34.94413801,107.0,4.96999979019165
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:07Z,-8.04870124,-34.94414301,107.0,4.96999979019165
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:08Z,-8.04874656,-34.94414834,110.0,5.019999980926514
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:09Z,-8.04878822,-34.94415334,109.0,5.019999980926514
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:10Z,-8.04883454,-34.944158,108.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:11Z,-8.04887954,-34.944162,109.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:12Z,-8.04892487,-34.94416632,111.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:13Z,-8.04896953,-34.94417099,112.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:14Z,-8.04901353,-34.94417531,112.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:15Z,-8.04905686,-34.94417965,113.0,5.050000190734863
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:16Z,-8.04909952,-34.94418431,113.0,5.019999980926514
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:17Z,-8.04914251,-34.94418897,114.0,4.96999979019165
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:18Z,-8.04918584,-34.94419397,116.0,4.949999809265137
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:19Z,-8.04922817,-34.94419763,118.0,4.920000076293945
2023-11-02T13:25:05Z,ride,2023-11-02T13:32:20Z,-8.04927049,-34.94420129,118.0,4.920000076293945
